wavelength,flux
32565.008463,3.638215e-23
32597.654922,3.631449e-23
32630.334109,3.624641e-23
32663.046057,3.617791e-23
32695.790799,3.610899e-23
32728.568367,3.601129e-23
32761.378795,3.594147e-23
32794.222115,3.587122e-23
32827.098361,3.580055e-23
32860.007566,3.572945e-23
32892.949762,3.565791e-23
32925.924982,3.558595e-23
32958.933260,3.551356e-23
32991.974629,3.544073e-23
33025.049122,3.536747e-23
33058.156773,3.532270e-23
33091.297613,3.524862e-23
33124.471678,3.517410e-23
33157.678999,3.509914e-23
33190.919611,3.502374e-23
33224.193547,3.494790e-23
33257.500840,3.487161e-23
33290.841523,3.482421e-23
33324.215631,3.474708e-23
33357.623196,3.466950e-23
33391.064252,3.459147e-23
33424.538833,3.454257e-23
33458.046972,3.446369e-23
33491.588703,3.438437e-23
33525.164060,3.433433e-23
33558.773076,3.425415e-23
33592.415785,3.417350e-23
33626.092221,3.412233e-23
33659.802418,3.404081e-23
33693.546409,3.398889e-23
33727.324228,3.390651e-23
33761.135910,3.385384e-23
33794.981489,3.377058e-23
33828.860997,3.371715e-23
33862.774469,3.363301e-23
33896.721940,3.357882e-23
33930.703444,3.349380e-23
33964.719013,3.343883e-23
33998.768684,3.338352e-23
34032.852489,3.329718e-23
34066.970464,3.324109e-23
34101.122641,3.318464e-23
34135.309056,3.309698e-23
34169.529744,3.303974e-23
34203.784737,3.298214e-23
34238.074071,3.292418e-23
34272.397780,3.283476e-23
34306.755899,3.277600e-23
34341.148462,3.271688e-23
34375.575503,3.265739e-23
34410.037058,3.256618e-23
34444.533160,3.250588e-23
34479.063845,3.244521e-23
34513.629147,3.238416e-23
34548.229100,3.232274e-23
34582.863740,3.226094e-23
34617.533101,3.219877e-23
34652.237219,3.213621e-23
34686.976127,3.204142e-23
34721.749861,3.197804e-23
34756.558456,3.192387e-23
34791.401946,3.185974e-23
34826.280367,3.179201e-23
34861.193754,3.172389e-23
34896.142141,3.165536e-23
34931.125564,3.158320e-23
34966.144059,3.150415e-23
35001.197659,3.142466e-23
35036.286400,3.135122e-23
35071.410318,3.129689e-23
35106.569448,3.124874e-23
35141.763825,3.120028e-23
35176.993484,3.114495e-23
35212.258461,3.108926e-23
35247.558791,3.102994e-23
35282.894510,3.097026e-23
35318.265653,3.091021e-23
35353.672255,3.084979e-23
35389.114353,3.078902e-23
35424.591982,3.072454e-23
35460.105176,3.066302e-23
35495.653973,3.060112e-23
35531.238408,3.053886e-23
35566.858516,3.047622e-23
35602.514333,3.041320e-23
35638.205895,3.034982e-23
35673.933238,3.028605e-23
35709.696398,3.022528e-23
35745.495410,3.016753e-23
35781.330311,3.010943e-23
35817.201136,3.005097e-23
35853.107922,2.998875e-23
35889.050705,2.992957e-23
35925.029520,2.987003e-23
35961.044404,2.981356e-23
35997.095393,2.975331e-23
36033.182523,2.969270e-23
36069.305830,2.963172e-23
36105.465352,2.957039e-23
36141.661123,2.950868e-23
36177.893180,2.944661e-23
36214.161560,2.938417e-23
36250.466300,2.931789e-23
36286.807434,2.924425e-23
36323.185001,2.915971e-23
36359.599036,2.905373e-23
36396.049577,2.888408e-23
36432.536659,2.861525e-23
36469.060320,2.841564e-23
36505.620595,2.851850e-23
36542.217522,2.866762e-23
36578.851138,2.871096e-23
36615.521479,2.869757e-23
36652.228582,2.866268e-23
36688.972484,2.861328e-23
36725.753222,2.856356e-23
36762.570832,2.850638e-23
36799.425352,2.844885e-23
36836.316819,2.839097e-23
36873.245270,2.832915e-23
36910.210741,2.826336e-23
36947.213270,2.819358e-23
36984.252895,2.811255e-23
37021.329652,2.800567e-23
37058.443578,2.786554e-23
37095.594711,2.772473e-23
37132.783088,2.769275e-23
37170.008746,2.773367e-23
37207.271723,2.774533e-23
37244.572056,2.772754e-23
37281.909783,2.769118e-23
37319.284941,2.764719e-23
37356.697568,2.759552e-23
37394.147701,2.754353e-23
37431.635378,2.749122e-23
37469.160636,2.743859e-23
37506.723513,2.738191e-23
37544.324047,2.732863e-23
37581.962276,2.727129e-23
37619.638237,2.721735e-23
37657.351968,2.716684e-23
37695.103507,2.711225e-23
37732.892893,2.706111e-23
37770.720162,2.700587e-23
37808.585353,2.695409e-23
37846.488504,2.689821e-23
37884.429653,2.684578e-23
37922.408838,2.679304e-23
37960.426097,2.673617e-23
37998.481468,2.668278e-23
38036.574990,2.662907e-23
38074.706701,2.657504e-23
38112.876639,2.652068e-23
38151.084842,2.646600e-23
38189.331349,2.640713e-23
38227.616198,2.635178e-23
38265.939428,2.629611e-23
38304.301077,2.623623e-23
38342.701184,2.618378e-23
38381.139786,2.613102e-23
38419.616924,2.608184e-23
38458.132635,2.603237e-23
38496.686957,2.597866e-23
38535.279931,2.592464e-23
38573.911594,2.587030e-23
38612.581985,2.581169e-23
38651.291144,2.574483e-23
38690.039108,2.566174e-23
38728.825918,2.554646e-23
38767.651611,2.531921e-23
38806.516227,2.485176e-23
38845.419805,2.433439e-23
38884.362383,2.445125e-23
38923.344002,2.494948e-23
38962.364700,2.517634e-23
39001.424516,2.519866e-23
39040.523489,2.515641e-23
39079.661660,2.509368e-23
39118.839066,2.505490e-23
39158.055748,2.503615e-23
39197.311745,2.501316e-23
39236.607095,2.498183e-23
39275.941840,2.494211e-23
39315.316017,2.489804e-23
39354.729667,2.484958e-23
39394.182830,2.480084e-23
39433.675544,2.475179e-23
39473.207850,2.470245e-23
39512.779787,2.465282e-23
39552.391395,2.460288e-23
39592.042713,2.455680e-23
39631.733782,2.451043e-23
39671.464641,2.446377e-23
39711.235331,2.441684e-23
39751.045891,2.436961e-23
39790.896361,2.432210e-23
39830.786781,2.427429e-23
39870.717191,2.422620e-23
39910.687631,2.417782e-23
39950.698142,2.412914e-23
39990.748764,2.408017e-23
40030.839536,2.403091e-23
40070.970499,2.398561e-23
40111.141694,2.393576e-23
40151.353161,2.388989e-23
40191.604939,2.383947e-23
40231.897070,2.379302e-23
40272.229593,2.374630e-23
40312.602551,2.369929e-23
40353.015982,2.365200e-23
40393.469927,2.360443e-23
40433.964428,2.355656e-23
40474.499525,2.350841e-23
40515.075258,2.345998e-23
40555.691668,2.341560e-23
40596.348796,2.336660e-23
40637.046683,2.331730e-23
40677.785370,2.327209e-23
40718.564897,2.322660e-23
40759.385306,2.317645e-23
40800.246637,2.313040e-23
40841.148932,2.308407e-23
40882.092231,2.303747e-23
40923.076577,2.299058e-23
40964.102009,2.294786e-23
41005.168569,2.290042e-23
41046.276298,2.285270e-23
41087.425238,2.280470e-23
41128.615430,2.276089e-23
41169.846915,2.271681e-23
41211.119734,2.266797e-23
41252.433930,2.262334e-23
41293.789543,2.257845e-23
41335.186615,2.252876e-23
41376.625188,2.248331e-23
41418.105303,2.243759e-23
41459.627002,2.239160e-23
41501.190326,2.234533e-23
41542.795318,2.229878e-23
41584.442019,2.225196e-23
41626.130470,2.220486e-23
41667.860715,2.215749e-23
41709.632794,2.210983e-23
41751.446749,2.205728e-23
41793.302623,2.200443e-23
41835.200458,2.195127e-23
41877.140295,2.189782e-23
41919.122177,2.185802e-23
41961.146146,2.181797e-23
42003.212244,2.177767e-23
42045.320513,2.174180e-23
42087.470996,2.170101e-23
42129.663735,2.166467e-23
42171.898772,2.162339e-23
42214.176150,2.158657e-23
42256.495911,2.154479e-23
42298.858097,2.150275e-23
42341.262752,2.146046e-23
42383.709917,2.141792e-23
42426.199636,2.137512e-23
42468.731950,2.133683e-23
42511.306904,2.129352e-23
42553.924538,2.124995e-23
42596.584897,2.120612e-23
42639.288024,2.116684e-23
42682.033960,2.112250e-23
42724.822748,2.107789e-23
42767.654433,2.103786e-23
42810.529056,2.099759e-23
42853.446662,2.095220e-23
42896.407292,2.091143e-23
42939.410990,2.087040e-23
42982.457800,2.082424e-23
43025.547764,2.078270e-23
43068.680926,2.074092e-23
43111.857329,2.069888e-23
43155.077016,2.065660e-23
43198.340031,2.061900e-23
43241.646417,2.057621e-23
43284.996218,2.053317e-23
43328.389478,2.048988e-23
43371.826239,2.045131e-23
43415.306545,2.040751e-23
43458.830441,2.036345e-23
43502.397969,2.032415e-23
43546.009173,2.028460e-23
43589.664098,2.023979e-23
43633.362788,2.019975e-23
43677.105285,2.015947e-23
43720.891634,2.011895e-23
43764.721879,2.007819e-23
43808.596063,2.003718e-23
43852.514232,2.000101e-23
43896.476429,1.995952e-23
43940.482697,1.991778e-23
43984.533083,1.988092e-23
44028.627628,1.983870e-23
44072.766379,1.980136e-23
44116.949379,1.976380e-23
44161.176672,1.972085e-23
44205.448303,1.968281e-23
44249.764317,1.964455e-23
44294.124757,1.960605e-23
44338.529669,1.956212e-23
44382.979096,1.952314e-23
44427.473085,1.948393e-23
44472.011678,1.944448e-23
44516.594922,1.940480e-23
44561.222860,1.937013e-23
44605.895538,1.932999e-23
44650.613000,1.928960e-23
44695.375292,1.924897e-23
44740.182458,1.921340e-23
44785.034543,1.917230e-23
44829.931592,1.913628e-23
44874.873651,1.909471e-23
44919.860764,1.905823e-23
44964.892977,1.901083e-23
45009.970335,1.895243e-23
45055.092883,1.888835e-23
45100.260666,1.882394e-23
45145.473730,1.874300e-23
45190.732120,1.864005e-23
45236.035882,1.854202e-23
45281.385060,1.844894e-23
45326.779702,1.836086e-23
45372.219851,1.838135e-23
45417.705555,1.846737e-23
45463.236857,1.850441e-23
45508.813805,1.850315e-23
45554.436444,1.848534e-23
45600.104820,1.846187e-23
45645.818978,1.843272e-23
45691.578965,1.839785e-23
45737.384826,1.836277e-23
45783.236608,1.832747e-23
45829.134356,1.829196e-23
45875.078117,1.825623e-23
45921.067936,1.821470e-23
45967.103860,1.817852e-23
46013.185935,1.814213e-23
46059.314208,1.810552e-23
46105.488724,1.807431e-23
46151.709530,1.803727e-23
46197.976673,1.800000e-23
46244.290199,1.796818e-23
46290.650154,1.793048e-23
46337.056584,1.789256e-23
46383.509538,1.786011e-23
46430.009060,1.782176e-23
46476.555198,1.778317e-23
46523.147999,1.775009e-23
46569.787509,1.771106e-23
46616.473776,1.767181e-23
46663.206845,1.763233e-23
46709.986764,1.759261e-23
46756.813580,1.755267e-23
46803.687341,1.750090e-23
46850.608092,1.744885e-23
46897.575881,1.740816e-23
46944.590756,1.738474e-23
46991.652763,1.736701e-23
47038.761949,1.734328e-23
47085.918363,1.731351e-23
47133.122051,1.728355e-23
47180.373061,1.725340e-23
47227.671440,1.722307e-23
47275.017236,1.718662e-23
47322.410496,1.715589e-23
47369.851267,1.711902e-23
47417.339599,1.708789e-23
47464.875537,1.705061e-23
47512.459130,1.701907e-23
47560.090426,1.698136e-23
47607.769472,1.694943e-23
47655.496316,1.691730e-23
47703.271007,1.687895e-23
47751.093592,1.684641e-23
47798.964119,1.681368e-23
47846.882636,1.678074e-23
47894.849192,1.674761e-23
47942.863834,1.671428e-23
47990.926611,1.668074e-23
48039.037571,1.664700e-23
48087.196762,1.661306e-23
48135.404233,1.657892e-23
48183.660032,1.654457e-23
48231.964207,1.651002e-23
48280.316808,1.647527e-23
48328.717881,1.644030e-23
48377.167478,1.641133e-23
48425.665644,1.637597e-23
48474.212431,1.634040e-23
48522.807885,1.631085e-23
48571.452057,1.627487e-23
48620.144994,1.623868e-23
48668.886746,1.620856e-23
48717.677362,1.617196e-23
48766.516890,1.614145e-23
48815.405380,1.610444e-23
48864.342881,1.607354e-23
48913.329442,1.603611e-23
48962.365112,1.600482e-23
49011.449940,1.596698e-23
49060.583976,1.593529e-23
49109.767268,1.590342e-23
49158.999867,1.586495e-23
49208.281822,1.583268e-23
49257.613182,1.578736e-23
49306.993997,1.574180e-23
49356.424316,1.566375e-23
49405.904189,1.552071e-23
49455.433665,1.530581e-23
49505.012795,1.524569e-23
49554.641628,1.539329e-23
49604.320214,1.548930e-23
49654.048603,1.550732e-23
49703.826845,1.549919e-23
49753.654989,1.548441e-23
49803.533086,1.545638e-23
49853.461187,1.543475e-23
49903.439340,1.540638e-23
49953.467596,1.537784e-23
50003.546005,1.534249e-23
50053.674618,1.531358e-23
50103.853486,1.528449e-23
50154.082657,1.525523e-23
50204.362184,1.521911e-23
50254.692115,1.518947e-23
50305.072503,1.515965e-23
50355.503397,1.512965e-23
50405.984848,1.509946e-23
50456.516906,1.506910e-23
50507.099623,1.503855e-23
50557.733050,1.500782e-23
50608.417236,1.497691e-23
50659.152233,1.495260e-23
50709.938092,1.492133e-23
50760.774865,1.488988e-23
50811.662601,1.485824e-23
50862.601352,1.483326e-23
50913.591169,1.480126e-23
50964.632103,1.476907e-23
51015.724206,1.474358e-23
51066.867530,1.471102e-23
51118.062124,1.468519e-23
51169.308041,1.465227e-23
51220.605332,1.462611e-23
51271.954048,1.459282e-23
51323.354242,1.456631e-23
51374.805965,1.453265e-23
51426.309268,1.450579e-23
51477.864203,1.447877e-23
51529.470821,1.444455e-23
51581.129176,1.441719e-23
51632.839318,1.438965e-23
51684.601300,1.436194e-23
51736.415173,1.432698e-23
51788.280990,1.429893e-23
51840.198802,1.427070e-23
51892.168662,1.424230e-23
51944.190621,1.421373e-23
51996.264733,1.418499e-23
52048.391049,1.415607e-23
52100.569622,1.412698e-23
52152.800503,1.409772e-23
52205.083747,1.406828e-23
52257.419404,1.403145e-23
52309.807528,1.399440e-23
52362.248171,1.394989e-23
52414.741386,1.386152e-23
52467.287225,1.364885e-23
52519.885742,1.339876e-23
52572.536989,1.346222e-23
52625.241019,1.367983e-23
52677.997884,1.375869e-23
52730.807638,1.375685e-23
52783.670335,1.374020e-23
52836.586026,1.370864e-23
52889.554765,1.368431e-23
52942.576605,1.365982e-23
52995.651600,1.363518e-23
53048.779803,1.361038e-23
53101.961266,1.358543e-23
53155.196044,1.356033e-23
53208.484190,1.352757e-23
53261.825758,1.350214e-23
53315.220800,1.347656e-23
53368.669371,1.345081e-23
53422.171525,1.342491e-23
53475.727314,1.339885e-23
53529.336793,1.337264e-23
53583.000016,1.334626e-23
53636.717036,1.331972e-23
53690.487907,1.329302e-23
53744.312684,1.326617e-23
53798.191420,1.323915e-23
53852.124170,1.321197e-23
53906.110987,1.318462e-23
53960.151926,1.315712e-23
54014.247041,1.312945e-23
54068.396387,1.310162e-23
54122.600017,1.307362e-23
54176.857987,1.304546e-23
54231.170350,1.300934e-23
54285.537162,1.297303e-23
54339.958476,1.292871e-23
54394.434348,1.288415e-23
54448.964832,1.283936e-23
54503.549983,1.282580e-23
54558.189855,1.282789e-23
54612.884504,1.281415e-23
54667.633985,1.280030e-23
54722.438352,1.277841e-23
54777.297660,1.275639e-23
54832.211965,1.273422e-23
54887.181321,1.271192e-23
54942.205784,1.268148e-23
54997.285410,1.265888e-23
55052.420253,1.263614e-23
55107.610368,1.260521e-23
55162.855812,1.257411e-23
55218.156639,1.255091e-23
55273.512906,1.251139e-23
55328.924667,1.247976e-23
55384.391978,1.243171e-23
55439.914896,1.235901e-23
55495.493475,1.226967e-23
55551.127772,1.222893e-23
55606.817843,1.225346e-23
55662.563742,1.227804e-23
55718.365527,1.227802e-23
55774.223254,1.227794e-23
55830.136978,1.226132e-23
55886.106755,1.224458e-23
55942.132642,1.222772e-23
55998.214696,1.220244e-23
56054.352971,1.217701e-23
56110.547526,1.215977e-23
56166.798415,1.213405e-23
56223.105696,1.210819e-23
56279.469425,1.208217e-23
56335.889659,1.206440e-23
56392.366454,1.203809e-23
56448.899867,1.201163e-23
56505.489955,1.198501e-23
56562.136775,1.195824e-23
56618.840383,1.193980e-23
56675.600836,1.191273e-23
56732.418192,1.188551e-23
56789.292508,1.186666e-23
56846.223840,1.183914e-23
56903.212245,1.182004e-23
56960.257782,1.179221e-23
57017.360507,1.177284e-23
57074.520477,1.174472e-23
57131.737751,1.172508e-23
57189.012384,1.169665e-23
57246.344436,1.167674e-23
57303.733963,1.165670e-23
57361.181023,1.162782e-23
57418.685674,1.160751e-23
57476.247974,1.157833e-23
57533.867979,1.155774e-23
57591.545749,1.153702e-23
57649.281341,1.150738e-23
57707.074813,1.148639e-23
57764.926222,1.146526e-23
57822.835628,1.143516e-23
57880.803089,1.141376e-23
57938.828661,1.138333e-23
57996.912404,1.136165e-23
58055.054377,1.133091e-23
58113.254637,1.130894e-23
58171.513242,1.129579e-23
58229.830252,1.127357e-23
58288.205725,1.125122e-23
58346.639719,1.122873e-23
58405.132293,1.121514e-23
58463.683507,1.119239e-23
58522.293418,1.116952e-23
58580.962085,1.114650e-23
58639.689568,1.112335e-23
58698.475925,1.110006e-23
58757.321216,1.107663e-23
58816.225499,1.106222e-23
58875.188833,1.103853e-23
58934.211279,1.101470e-23
58993.292895,1.099073e-23
59052.433740,1.096662e-23
59111.633873,1.095163e-23
59170.893355,1.092725e-23
59230.212245,1.090274e-23
59289.590602,1.087808e-23
59349.028485,1.086261e-23
59408.525956,1.083768e-23
59468.083072,1.081262e-23
59527.699895,1.079679e-23
59587.376484,1.077145e-23
59647.112898,1.074597e-23
59706.909198,1.072977e-23
59766.765444,1.070402e-23
59826.681696,1.068759e-23
59886.658015,1.066156e-23
59946.694459,1.064490e-23
60006.791090,1.061859e-23
60066.947968,1.060169e-23
60127.165154,1.057510e-23
60187.442707,1.055796e-23
60247.780689,1.053110e-23
60308.179159,1.051371e-23
60368.638179,1.048656e-23
60429.157809,1.046893e-23
60489.738110,1.045119e-23
60550.379143,1.042363e-23
60611.080969,1.040564e-23
60671.843649,1.037779e-23
60732.667243,1.035955e-23
60793.551812,1.034120e-23
60854.497419,1.031293e-23
60915.504124,1.029433e-23
60976.571988,1.027561e-23
61037.701072,1.025677e-23
61098.891439,1.022794e-23
61160.143149,1.020884e-23
61221.456264,1.018964e-23
61282.830845,1.017031e-23
61344.266954,1.014090e-23
61405.764654,1.012132e-23
61467.324004,1.010162e-23
61528.945068,1.008179e-23
61590.627907,1.006185e-23
61652.372584,1.003273e-23
61714.179159,9.997408e-24
61776.047696,9.938664e-24
61837.978256,9.829032e-24
61899.970901,9.729063e-24
61962.025694,9.767890e-24
62024.142697,9.846549e-24
62086.321973,9.873445e-24
62148.563583,9.872801e-24
62210.867590,9.860847e-24
62273.234058,9.845725e-24
62335.663047,9.827417e-24
62398.154622,9.808995e-24
62460.708845,9.790460e-24
62523.325779,9.770777e-24
62586.005486,9.752012e-24
62648.748029,9.732093e-24
62711.553472,9.713097e-24
62774.421878,9.692942e-24
62837.353309,9.673711e-24
62900.347829,9.654366e-24
62963.405501,9.634904e-24
63026.526389,9.615324e-24
63089.710555,9.595627e-24
63152.958063,9.576869e-24
63216.268977,9.556938e-24
63279.643361,9.537949e-24
63343.081277,9.517783e-24
63406.582790,9.498563e-24
63470.147963,9.479226e-24
63533.776861,9.460842e-24
63597.469546,9.441276e-24
63661.226083,9.421594e-24
63725.046537,9.402869e-24
63788.930970,9.384031e-24
63852.879448,9.364001e-24
63916.892034,9.344934e-24
63980.968793,9.325753e-24
64045.109789,9.306457e-24
64109.315086,9.287047e-24
64173.584749,9.267521e-24
64237.918843,9.248971e-24
64302.317432,9.229216e-24
64366.780580,9.208247e-24
64431.308352,9.188256e-24
64495.900814,9.167046e-24
64560.558030,9.144611e-24
64625.280065,9.120944e-24
64690.066983,9.093821e-24
64754.918851,9.062113e-24
64819.835733,9.032466e-24
64884.817694,9.018266e-24
64949.864799,9.011788e-24
65014.977114,9.001893e-24
65080.154705,8.988558e-24
65145.397636,8.970638e-24
65210.705973,8.952611e-24
65276.079782,8.932221e-24
65341.519128,8.910581e-24
65407.024077,8.891084e-24
65472.594695,8.877146e-24
65538.231048,8.864254e-24
65603.933201,8.851274e-24
65669.701220,8.835924e-24
65735.535172,8.820477e-24
65801.435123,8.804931e-24
65867.401139,8.788140e-24
65933.433285,8.771246e-24
65999.531629,8.754248e-24
66065.696236,8.737148e-24
66131.927174,8.719942e-24
66198.224508,8.702634e-24
66264.588305,8.685220e-24
66331.018632,8.667701e-24
66397.515556,8.650078e-24
66464.079143,8.631180e-24
66530.709460,8.613342e-24
66597.406573,8.595398e-24
66664.170551,8.577348e-24
66731.001460,8.558011e-24
66797.899367,8.537382e-24
66864.864339,8.514268e-24
66931.896443,8.487470e-24
66998.995748,8.452212e-24
67066.162319,8.403681e-24
67133.396225,8.364465e-24
67200.697533,8.368094e-24
67268.066311,8.381287e-24
67335.502626,8.381297e-24
67403.006546,8.371651e-24
67470.578138,8.357113e-24
67538.217472,8.343691e-24
67605.924614,8.328971e-24
67673.699632,8.315370e-24
67741.542595,8.300467e-24
67809.453570,8.285471e-24
67877.432626,8.270381e-24
67945.479832,8.253975e-24
68013.595255,8.237470e-24
68081.778963,8.222092e-24
68150.031026,8.205391e-24
68218.351512,8.188589e-24
68286.740489,8.172921e-24
68355.198026,8.155921e-24
68423.724191,8.140058e-24
68492.319055,8.122858e-24
68560.982685,8.105555e-24
68629.715150,8.088151e-24
68698.516519,8.070644e-24
68767.386862,8.049279e-24
68836.326248,8.024032e-24
68905.334745,7.976029e-24
68974.412424,7.862312e-24
69043.559353,7.717822e-24
69112.775601,7.742155e-24
69182.061240,7.861578e-24
69251.416337,7.911625e-24
69320.840962,7.914776e-24
69390.335186,7.905161e-24
69459.899078,7.891643e-24
69529.532708,7.876760e-24
69599.236146,7.861786e-24
69669.009461,7.846720e-24
69738.852724,7.831562e-24
69808.766006,7.816311e-24
69878.749375,7.800968e-24
69948.802903,7.784236e-24
70018.926659,7.768704e-24
70089.120715,7.751777e-24
70159.385140,7.736055e-24
70229.720006,7.720239e-24
70300.125382,7.704327e-24
70370.601340,7.688321e-24
70441.147950,7.672219e-24
70511.765283,7.656022e-24
70582.453410,7.639729e-24
70653.212402,7.624662e-24
70724.042329,7.609503e-24
70794.943264,7.594253e-24
70865.915278,7.580240e-24
70936.958440,7.564808e-24
71008.072824,7.550619e-24
71079.258500,7.535006e-24
71150.515539,7.520638e-24
71221.844014,7.504841e-24
71293.243996,7.490295e-24
71364.715556,7.475661e-24
71436.258767,7.460937e-24
71507.873700,7.444771e-24
71579.560426,7.429867e-24
71651.319019,7.414873e-24
71723.149550,7.399788e-24
71795.052091,7.385978e-24
71867.026715,7.370715e-24
71939.073493,7.355362e-24
72011.192498,7.341290e-24
72083.383802,7.325756e-24
72155.647479,7.311509e-24
72227.983600,7.295794e-24
72300.392237,7.281370e-24
72372.873465,7.266859e-24
72445.427355,7.252261e-24
72518.053981,7.237574e-24
72590.753414,7.222801e-24
72663.525729,7.207938e-24
72736.370999,7.192986e-24
72809.289295,7.177946e-24
72882.280693,7.164222e-24
72955.345264,7.149006e-24
73028.483083,7.135111e-24
73101.694223,7.119718e-24
73174.978756,7.105651e-24
73248.336758,7.091499e-24
73321.768301,7.077262e-24
73395.273459,7.061513e-24
73468.852306,7.047101e-24
73542.504917,7.032604e-24
73616.231364,7.019454e-24
73690.031721,7.004785e-24
73763.906064,6.990030e-24
73837.854466,6.975187e-24
73911.877001,6.961703e-24
73985.973744,6.946687e-24
74060.144769,6.933036e-24
74134.390151,6.917846e-24
74208.709963,6.904026e-24
74283.104282,6.890122e-24
74357.573180,6.874671e-24
74432.116734,6.860597e-24
74506.735018,6.847908e-24
74581.428107,6.833668e-24
74656.196076,6.819344e-24
74731.038999,6.806413e-24
74805.956953,6.791922e-24
74880.950012,6.778829e-24
74956.018252,6.765656e-24
75031.161748,6.750913e-24
75106.380575,6.737577e-24
75181.674809,6.724160e-24
75257.044526,6.710661e-24
75332.489801,6.697083e-24
75408.010710,6.681917e-24
75483.607328,6.668171e-24
75559.279733,6.654344e-24
75635.027999,6.638920e-24
75710.852203,6.623407e-24
75786.752420,6.607806e-24
75862.728728,6.590591e-24
75938.781202,6.571755e-24
76014.909919,6.545168e-24
76091.114955,6.506187e-24
76167.396386,6.439379e-24
76243.754290,6.384589e-24
76320.188743,6.405106e-24
76396.699821,6.438040e-24
76473.287602,6.447858e-24
76549.952162,6.449934e-24
76626.693578,6.448884e-24
76703.511928,6.443131e-24
76780.407288,6.434208e-24
76857.379736,6.423660e-24
76934.429349,6.413044e-24
77011.556204,6.400788e-24
77088.760379,6.388458e-24
77166.041951,6.376053e-24
77243.400998,6.363572e-24
77320.837598,6.351016e-24
77398.351828,6.338384e-24
77475.943766,6.325675e-24
77553.613490,6.311298e-24
77631.361078,6.298433e-24
77709.186608,6.285491e-24
77787.090158,6.272471e-24
77865.071807,6.257770e-24
77943.131632,6.244592e-24
78021.269712,6.232947e-24
78099.486126,6.221231e-24
78177.780952,6.209443e-24
78256.154269,6.197581e-24
78334.606155,6.185649e-24
78413.136689,6.173642e-24
78491.745950,6.161563e-24
78570.434017,6.149411e-24
78649.200969,6.137184e-24
78728.046884,6.124884e-24
78806.971843,6.112511e-24
78885.975924,6.100062e-24
78965.059207,6.087539e-24
79044.221771,6.074942e-24
79123.463696,6.063927e-24
79202.785060,6.051182e-24
79282.185945,6.038362e-24
79361.666429,6.027133e-24
79441.226592,6.014165e-24
79520.866514,6.002794e-24
79600.586276,5.991353e-24
79680.385956,5.978162e-24
79760.265636,5.966578e-24
79840.225396,5.954923e-24
79920.265315,5.939815e-24
80000.385474,5.919541e-24
80080.585954,5.894068e-24
80160.866835,5.863367e-24
80241.228197,5.839336e-24
80321.670122,5.839095e-24
80402.192690,5.843963e-24
80482.795982,5.841968e-24
80563.480079,5.834788e-24
80644.245062,5.825834e-24
80725.091011,5.815095e-24
80806.018009,5.804289e-24
80887.026137,5.793417e-24
80968.115475,5.784214e-24
81049.286105,5.771472e-24
81130.538109,5.760398e-24
81211.871568,5.749257e-24
81293.286564,5.738048e-24
81374.783179,5.726770e-24
81456.361494,5.715425e-24
81538.021591,5.704011e-24
81619.763553,5.692528e-24
81701.587461,5.680976e-24
81783.493398,5.669354e-24
81865.481445,5.659438e-24
81947.551686,5.647681e-24
82029.704202,5.635854e-24
82111.939076,5.623957e-24
82194.256391,5.613778e-24
82276.656229,5.601743e-24
82359.138673,5.589638e-24
82441.703806,5.579261e-24
82524.351710,5.567016e-24
82607.082469,5.556507e-24
82689.896165,5.544123e-24
82772.792883,5.533481e-24
82855.772704,5.522773e-24
82938.835713,5.512000e-24
83021.981992,5.499338e-24
83105.211626,5.488430e-24
83188.524698,5.477457e-24
83271.921291,5.466418e-24
83355.401489,5.455312e-24
83438.965376,5.444140e-24
83522.613037,5.432901e-24
83606.344554,5.421595e-24
83690.160011,5.410221e-24
83774.059495,5.398781e-24
83858.043087,5.389134e-24
83942.110873,5.377561e-24
84026.262937,5.365921e-24
84110.499364,5.356084e-24
84194.820237,5.344310e-24
84279.225643,5.334348e-24
84363.715665,5.322440e-24
84448.290388,5.312351e-24
84532.949898,5.300308e-24
84617.694279,5.290091e-24
84702.523616,5.279812e-24
84787.437995,5.269470e-24
84872.437500,5.259065e-24
84957.522218,5.248598e-24
85042.692233,5.238067e-24
85127.947631,5.227473e-24
85213.288498,5.216815e-24
85298.714919,5.206094e-24
85384.226981,5.195308e-24
85469.824768,5.184458e-24
85555.508367,5.173544e-24
85641.277864,5.164507e-24
85727.133345,5.153467e-24
85813.074896,5.142362e-24
85899.102604,5.133145e-24
85985.216554,5.121914e-24
86071.416834,5.112577e-24
86157.703530,5.101218e-24
86244.076728,5.091761e-24
86330.536516,5.080273e-24
86417.082979,5.070695e-24
86503.716206,5.059078e-24
86590.436282,5.049378e-24
86677.243296,5.039620e-24
86764.137333,5.029801e-24
86851.118482,5.017926e-24
86938.186830,5.007984e-24
87025.342463,4.997982e-24
87112.585471,4.987920e-24
87199.915939,4.977797e-24
87287.333957,4.967614e-24
87374.839611,4.957369e-24
87462.432990,4.947064e-24
87550.114181,4.936697e-24
87637.883272,4.924236e-24
87725.740353,4.913742e-24
87813.685510,4.903186e-24
87901.718832,4.892568e-24
87989.840407,4.881888e-24
88078.050325,4.869091e-24
88166.348673,4.858281e-24
88254.735541,4.847408e-24
88343.211016,4.836472e-24
88431.775188,4.823403e-24
88520.428146,4.799890e-24
